CPU time in ms, lat, lng, alt, hh:mm:ss, temp, press, hum
8716324, 0.000000, 0.000000, 0.00, 0:0:0, 13.44, 6.43, 8.54
8717579, 0.000000, 0.000000, 0.00, 0:0:0, 13.44, 6.45, 8.53
8719063, 0.000000, 0.000000, 0.00, 0:0:0, 13.45, 6.40, 8.52
8720506, 0.000000, 0.000000, 0.00, 0:0:0, 13.46, 6.39, 8.52
8721859, 0.000000, 0.000000, 0.00, 0:0:0, 13.45, 6.44, 8.52
8723105, 0.000000, 0.000000, 0.00, 0:0:0, 13.45, 6.45, 8.51
8724592, 0.000000, 0.000000, 0.00, 0:0:0, 13.46, 6.43, 8.51
8726065, 0.000000, 0.000000, 0.00, 0:0:0, 13.46, 6.42, 8.51
8727366, 0.000000, 0.000000, 0.00, 0:0:0, 13.47, 6.42, 8.51
8728617, 0.000000, 0.000000, 0.00, 0:0:0, 13.47, 6.42, 8.51
8730102, 0.000000, 0.000000, 0.00, 0:0:0, 13.48, 6.41, 8.51
8731587, 0.000000, 0.000000, 0.00, 0:0:0, 13.48, 6.42, 8.51
8732881, 0.000000, 0.000000, 0.00, 0:0:0, 13.48, 6.41, 8.51
8734127, 0.000000, 0.000000, 0.00, 0:0:0, 13.48, 6.41, 8.51
8735612, 0.000000, 0.000000, 0.00, 0:0:0, 13.49, 6.43, 8.51
8737102, 0.000000, 0.000000, 0.00, 0:0:0, 13.50, 6.42, 8.52
8738400, 0.000000, 0.000000, 0.00, 0:0:0, 13.49, 6.39, 8.51
8739644, 0.000000, 0.000000, 0.00, 0:0:0, 13.50, 6.40, 8.51
8741128, 0.000000, 0.000000, 0.00, 0:0:0, 13.50, 6.40, 8.51
8742616, 0.000000, 0.000000, 0.00, 0:0:0, 13.50, 6.39, 8.51
8743906, 0.000000, 0.000000, 0.00, 0:0:0, 13.51, 6.42, 8.51
8745151, 0.000000, 0.000000, 0.00, 0:0:0, 13.51, 6.40, 8.51
8746633, 0.000000, 0.000000, 0.00, 0:0:0, 13.51, 6.41, 8.51
8748120, 0.000000, 0.000000, 0.00, 0:0:0, 13.52, 6.40, 8.51
8749415, 0.000000, 0.000000, 0.00, 0:0:0, 13.52, 6.38, 8.51
8750669, 0.000000, 0.000000, 0.00, 0:0:0, 13.51, 6.40, 8.52
8752142, 0.000000, 0.000000, 0.00, 0:0:0, 13.52, 6.36, 8.52
8753620, 0.000000, 0.000000, 0.00, 0:0:0, 13.53, 6.35, 8.52
8754917, 0.000000, 0.000000, 0.00, 0:0:0, 13.53, 6.38, 8.52
8756167, 0.000000, 0.000000, 0.00, 0:0:0, 13.53, 6.36, 8.52
8757650, 0.000000, 0.000000, 0.00, 0:0:0, 13.54, 6.35, 8.52
8759132, 0.000000, 0.000000, 0.00, 0:0:0, 13.54, 6.34, 8.53
8760427, 0.000000, 0.000000, 0.00, 0:0:0, 13.55, 6.39, 8.52
8761677, 0.000000, 0.000000, 0.00, 0:0:0, 13.55, 6.37, 8.53
8763159, 0.000000, 0.000000, 0.00, 0:0:0, 13.56, 6.39, 8.53
8764598, 0.000000, 0.000000, 0.00, 0:0:0, 13.56, 6.38, 8.54
8765944, 0.000000, 0.000000, 0.00, 0:0:0, 13.56, 6.37, 8.53
8767190, 0.000000, 0.000000, 0.00, 0:0:0, 13.57, 6.37, 8.53
8768667, 0.000000, 0.000000, 0.00, 0:0:0, 13.58, 6.32, 8.54
8769981, 0.000000, 0.000000, 0.00, 0:0:0, 13.59, 6.36, 8.54
8771311, 0.000000, 0.000000, 0.00, 0:0:0, 13.59, 6.36, 8.52
8772703, 0.000000, 0.000000, 0.00, 0:0:0, 13.59, 6.37, 8.53
8774177, 0.000000, 0.000000, 0.00, 0:0:0, 13.59, 6.35, 8.52
8775469, 0.000000, 0.000000, 0.00, 0:0:0, 13.60, 6.34, 8.53
8776715, 0.000000, 0.000000, 0.00, 0:0:0, 13.60, 6.35, 8.53
8778201, 0.000000, 0.000000, 0.00, 0:0:0, 13.61, 6.37, 8.53
8779676, 0.000000, 0.000000, 0.00, 0:0:0, 13.61, 6.36, 8.53
8780968, 0.000000, 0.000000, 0.00, 0:0:0, 13.62, 6.37, 8.53
8782217, 0.000000, 0.000000, 0.00, 0:0:0, 13.61, 6.36, 8.53
8783703, 0.000000, 0.000000, 0.00, 0:0:0, 13.61, 6.39, 8.53
8785185, 0.000000, 0.000000, 0.00, 0:0:0, 13.63, 6.35, 8.54
8786492, 0.000000, 0.000000, 0.00, 0:0:0, 13.63, 6.40, 8.53
8787743, 0.000000, 0.000000, 0.00, 0:0:0, 13.64, 6.38, 8.54
8789229, 0.000000, 0.000000, 0.00, 0:0:0, 13.64, 6.35, 8.54
8790713, 0.000000, 0.000000, 0.00, 0:0:0, 13.65, 6.34, 8.54
8792016, 0.000000, 0.000000, 0.00, 0:0:0, 13.66, 6.37, 8.54
8793272, 0.000000, 0.000000, 0.00, 0:0:0, 13.66, 6.32, 8.54
8794761, 0.000000, 0.000000, 0.00, 0:0:0, 13.67, 6.33, 8.57
8796317, 0.000000, 0.000000, 0.00, 0:0:0, 13.69, 6.31, 8.53
8797800, 0.000000, 0.000000, 0.00, 0:0:0, 13.69, 6.34, 8.53
8799091, 0.000000, 0.000000, 0.00, 0:0:0, 13.70, 6.32, 8.53
8800334, 0.000000, 0.000000, 0.00, 0:0:0, 13.70, 6.34, 8.54
8801822, 0.000000, 0.000000, 0.00, 0:0:0, 13.71, 6.35, 8.54
8803310, 0.000000, 0.000000, 0.00, 0:0:0, 13.72, 6.32, 8.52
8804600, 0.000000, 0.000000, 0.00, 0:0:0, 13.72, 6.34, 8.54
8805851, 0.000000, 0.000000, 0.00, 0:0:0, 13.73, 6.32, 8.52
8807337, 0.000000, 0.000000, 0.00, 0:0:0, 13.74, 6.30, 8.52
8808826, 0.000000, 0.000000, 0.00, 0:0:0, 13.75, 6.33, 8.52
8810120, 0.000000, 0.000000, 0.00, 0:0:0, 13.75, 6.30, 8.52
8811364, 0.000000, 0.000000, 0.00, 0:0:0, 13.75, 6.29, 8.52
8812854, 0.000000, 0.000000, 0.00, 0:0:0, 13.77, 6.29, 8.54
8814339, 0.000000, 0.000000, 0.00, 0:0:0, 13.77, 6.30, 8.54
8815637, 0.000000, 0.000000, 0.00, 0:0:0, 13.78, 6.32, 8.52
8816885, 0.000000, 0.000000, 0.00, 0:0:0, 13.78, 6.31, 8.54
8818374, 0.000000, 0.000000, 0.00, 0:0:0, 13.79, 6.27, 8.52
8819868, 0.000000, 0.000000, 0.00, 0:0:0, 13.80, 6.31, 8.54
8821239, 0.000000, 0.000000, 0.00, 0:0:0, 13.81, 6.30, 8.53
8822589, 0.000000, 0.000000, 0.00, 0:0:0, 13.81, 6.30, 8.54
8823919, 0.000000, 0.000000, 0.00, 0:0:0, 13.81, 6.33, 8.57
8825412, 0.000000, 0.000000, 0.00, 0:0:0, 13.82, 6.32, 8.53
8826897, 0.000000, 0.000000, 0.00, 0:0:0, 13.83, 6.26, 8.53
8828197, 0.000000, 0.000000, 0.00, 0:0:0, 13.83, 6.29, 8.53
8829451, 0.000000, 0.000000, 0.00, 0:0:0, 13.83, 6.27, 8.53
8830932, 0.000000, 0.000000, 0.00, 0:0:0, 13.84, 6.29, 8.54
8832441, 0.000000, 0.000000, 0.00, 0:0:0, 13.85, 6.27, 8.54
8833784, 0.000000, 0.000000, 0.00, 0:0:0, 13.85, 6.28, 8.54
8835116, 0.000000, 0.000000, 0.00, 0:0:0, 13.86, 6.32, 8.54
8836475, 0.000000, 0.000000, 0.00, 0:0:0, 13.87, 6.27, 8.53
8837954, 0.000000, 0.000000, 0.00, 0:0:0, 13.87, 6.31, 8.54
8839301, 0.000000, 0.000000, 0.00, 0:0:0, 13.88, 6.34, 8.54
8840644, 0.000000, 0.000000, 0.00, 0:0:0, 13.88, 6.29, 8.50
8841988, 0.000000, 0.000000, 0.00, 0:0:0, 13.89, 6.28, 8.54
8843479, 0.000000, 0.000000, 0.00, 0:0:0, 13.89, 6.27, 8.54
8844922, 0.000000, 0.000000, 0.00, 0:0:0, 13.90, 6.27, 8.55
8846275, 0.000000, 0.000000, 0.00, 0:0:0, 13.90, 6.25, 8.55
8847521, 0.000000, 0.000000, 0.00, 0:0:0, 13.90, 6.25, 8.55
8849004, 0.000000, 0.000000, 0.00, 0:0:0, 13.91, 6.29, 8.54
8850488, 0.000000, 0.000000, 0.00, 0:0:0, 13.92, 6.26, 8.53
8851776, 0.000000, 0.000000, 0.00, 0:0:0, 13.92, 6.26, 8.53
8853023, 0.000000, 0.000000, 0.00, 0:0:0, 13.92, 6.25, 8.53
8854509, 0.000000, 0.000000, 0.00, 0:0:0, 13.92, 6.25, 8.53
8855990, 0.000000, 0.000000, 0.00, 0:0:0, 13.93, 6.23, 8.53
8857287, 0.000000, 0.000000, 0.00, 0:0:0, 13.92, 6.25, 8.53
8858539, 0.000000, 0.000000, 0.00, 0:0:0, 13.93, 6.26, 8.54
8860023, 0.000000, 0.000000, 0.00, 0:0:0, 13.94, 6.26, 8.54
8861502, 0.000000, 0.000000, 0.00, 0:0:0, 13.94, 6.24, 8.54
8862798, 0.000000, 0.000000, 0.00, 0:0:0, 13.94, 6.26, 8.54
8864052, 0.000000, 0.000000, 0.00, 0:0:0, 13.95, 6.26, 8.53
8865527, 0.000000, 0.000000, 0.00, 0:0:0, 13.95, 6.24, 8.54
8867011, 0.000000, 0.000000, 0.00, 0:0:0, 13.96, 6.27, 8.55
8868305, 0.000000, 0.000000, 0.00, 0:0:0, 13.96, 6.25, 8.55
8869552, 0.000000, 0.000000, 0.00, 0:0:0, 13.96, 6.24, 8.55
8871025, 0.000000, 0.000000, 0.00, 0:0:0, 13.97, 6.22, 8.56
8872513, 0.000000, 0.000000, 0.00, 0:0:0, 13.97, 6.21, 8.56
8873805, 0.000000, 0.000000, 0.00, 0:0:0, 13.98, 6.22, 8.56
8875053, 0.000000, 0.000000, 0.00, 0:0:0, 13.98, 6.24, 8.57
8876540, 0.000000, 0.000000, 0.00, 0:0:0, 13.99, 6.24, 8.55
8878028, 0.000000, 0.000000, 0.00, 0:0:0, 13.99, 6.23, 8.56
8879320, 0.000000, 0.000000, 0.00, 0:0:0, 13.99, 6.22, 8.56
8880563, 0.000000, 0.000000, 0.00, 0:0:0, 13.99, 6.23, 8.56
8882046, 0.000000, 0.000000, 0.00, 0:0:0, 14.00, 6.24, 8.56
8883533, 0.000000, 0.000000, 0.00, 0:0:0, 14.00, 6.22, 8.56
8884825, 0.000000, 0.000000, 0.00, 0:0:0, 14.00, 6.22, 8.58
8886070, 0.000000, 0.000000, 0.00, 0:0:0, 14.00, 6.22, 8.58
8887556, 0.000000, 0.000000, 0.00, 0:0:0, 14.01, 6.21, 8.58
8889043, 0.000000, 0.000000, 0.00, 0:0:0, 14.01, 6.24, 8.58
8890331, 0.000000, 0.000000, 0.00, 0:0:0, 14.00, 6.25, 8.58
8891578, 0.000000, 0.000000, 0.00, 0:0:0, 14.01, 6.24, 8.58
8893062, 0.000000, 0.000000, 0.00, 0:0:0, 14.01, 6.22, 8.58
8894546, 0.000000, 0.000000, 0.00, 0:0:0, 14.02, 6.22, 8.59
8895827, 0.000000, 0.000000, 0.00, 0:0:0, 14.01, 6.21, 8.59
8897064, 0.000000, 0.000000, 0.00, 0:0:0, 14.02, 6.21, 8.59
8898338, 0.000000, 0.000000, 0.00, 0:0:0, 14.01, 6.21, 8.59
8899580, 0.000000, 0.000000, 0.00, 0:0:0, 14.02, 6.17, 8.59
8900855, 0.000000, 0.000000, 0.00, 0:0:0, 14.02, 6.22, 8.59
8902098, 0.000000, 0.000000, 0.00, 0:0:0, 14.03, 6.19, 8.59
8903369, 0.000000, 0.000000, 0.00, 0:0:0, 14.02, 6.17, 8.58
8904605, 0.000000, 0.000000, 0.00, 0:0:0, 14.03, 6.19, 8.58
8905876, 0.000000, 0.000000, 0.00, 0:0:0, 14.03, 6.18, 8.58
8907117, 0.000000, 0.000000, 0.00, 0:0:0, 14.03, 6.20, 8.58
8908388, 0.000000, 0.000000, 0.00, 0:0:0, 14.03, 6.20, 8.58
8909626, 0.000000, 0.000000, 0.00, 0:0:0, 14.03, 6.21, 8.58
8911058, 0.000000, 0.000000, 0.00, 0:0:0, 14.03, 6.21, 8.58
8912377, 0.000000, 0.000000, 0.00, 0:0:0, 14.04, 6.21, 8.56
8913705, 0.000000, 0.000000, 0.00, 0:0:0, 14.04, 6.19, 8.56
8915000, 0.000000, 0.000000, 0.00, 0:0:0, 14.04, 6.19, 8.56
8916241, 0.000000, 0.000000, 0.00, 0:0:0, 14.05, 6.20, 8.58
8917511, 0.000000, 0.000000, 0.00, 0:0:0, 14.05, 6.19, 8.56
8918754, 0.000000, 0.000000, 0.00, 0:0:0, 14.05, 6.17, 8.58
8920024, 0.000000, 0.000000, 0.00, 0:0:0, 14.05, 6.20, 8.58
8921270, 0.000000, 0.000000, 0.00, 0:0:0, 14.06, 6.22, 8.58
8922541, 0.000000, 0.000000, 0.00, 0:0:0, 14.07, 6.20, 8.58
8923784, 0.000000, 0.000000, 0.00, 0:0:0, 14.07, 6.19, 8.58
8925054, 0.000000, 0.000000, 0.00, 0:0:0, 14.07, 6.18, 8.58
8926292, 0.000000, 0.000000, 0.00, 0:0:0, 14.07, 6.20, 8.58
8927572, 0.000000, 0.000000, 0.00, 0:0:0, 14.08, 6.19, 8.57
8928815, 0.000000, 0.000000, 0.00, 0:0:0, 14.09, 6.19, 8.57
8930169, 0.000000, 0.000000, 0.00, 0:0:0, 14.09, 6.22, 8.57
8931411, 0.000000, 0.000000, 0.00, 0:0:0, 14.10, 6.22, 8.58
8932837, 0.000000, 0.000000, 0.00, 0:0:0, 14.11, 6.21, 8.57
8934170, 0.000000, 0.000000, 0.00, 0:0:0, 14.11, 6.18, 8.57
8935443, 0.000000, 0.000000, 0.00, 0:0:0, 14.12, 6.20, 8.57
8936732, 0.000000, 0.000000, 0.00, 0:0:0, 14.12, 6.19, 8.57
8937974, 0.000000, 0.000000, 0.00, 0:0:0, 14.13, 6.18, 8.55
8939307, 0.000000, 0.000000, 0.00, 0:0:0, 14.14, 6.19, 8.54
8940547, 0.000000, 0.000000, 0.00, 0:0:0, 14.14, 6.19, 8.55
8941859, 0.000000, 0.000000, 0.00, 0:0:0, 14.15, 6.20, 8.54
8943104, 0.000000, 0.000000, 0.00, 0:0:0, 14.15, 6.18, 8.54
8944531, 0.000000, 0.000000, 0.00, 0:0:0, 14.16, 6.19, 8.53
8945852, 0.000000, 0.000000, 0.00, 0:0:0, 14.16, 6.23, 8.53
8947189, 0.000000, 0.000000, 0.00, 0:0:0, 14.16, 6.19, 8.53
8948503, 0.000000, 0.000000, 0.00, 0:0:0, 14.17, 6.20, 8.52
8949757, 0.000000, 0.000000, 0.00, 0:0:0, 14.17, 6.19, 8.52
8951243, 0.000000, 0.000000, 0.00, 0:0:0, 14.17, 6.18, 8.51
8952668, 0.000000, 0.000000, 0.00, 0:0:0, 14.18, 6.19, 8.50
8954028, 0.000000, 0.000000, 0.00, 0:0:0, 14.18, 6.19, 8.50
8955277, 0.000000, 0.000000, 0.00, 0:0:0, 14.17, 6.21, 8.49
8956748, 0.000000, 0.000000, 0.00, 0:0:0, 14.17, 6.19, 8.50
8958030, 0.000000, 0.000000, 0.00, 0:0:0, 14.17, 6.20, 8.50
8959276, 0.000000, 0.000000, 0.00, 0:0:0, 14.17, 6.19, 8.49
8960746, 0.000000, 0.000000, 0.00, 0:0:0, 14.17, 6.19, 8.49
8962157, 0.000000, 0.000000, 0.00, 0:0:0, 14.16, 6.21, 8.49
8963508, 0.000000, 0.000000, 0.00, 0:0:0, 14.16, 6.18, 8.49
8964789, 0.000000, 0.000000, 0.00, 0:0:0, 14.15, 6.18, 8.47
8966284, 0.000000, 0.000000, 0.00, 0:0:0, 14.15, 6.18, 8.47
8967675, 0.000000, 0.000000, 0.00, 0:0:0, 14.14, 6.19, 8.47
8969012, 0.000000, 0.000000, 0.00, 0:0:0, 14.13, 6.20, 8.47
8970250, 0.000000, 0.000000, 0.00, 0:0:0, 14.12, 6.18, 8.47
8971566, 0.000000, 0.000000, 0.00, 0:0:0, 14.12, 6.18, 8.47
8972810, 0.000000, 0.000000, 0.00, 0:0:0, 14.11, 6.22, 8.47
8974287, 0.000000, 0.000000, 0.00, 0:0:0, 14.11, 6.19, 8.47
8975645, 0.000000, 0.000000, 0.00, 0:0:0, 14.10, 6.19, 8.45
8977003, 0.000000, 0.000000, 0.00, 0:0:0, 14.09, 6.20, 8.49
8978356, 0.000000, 0.000000, 0.00, 0:0:0, 14.10, 6.21, 8.49
8979832, 0.000000, 0.000000, 0.00, 0:0:0, 14.10, 6.22, 8.51
8981220, 0.000000, 0.000000, 0.00, 0:0:0, 14.11, 6.22, 8.51
8982561, 0.000000, 0.000000, 0.00, 0:0:0, 14.11, 6.21, 8.52
8983875, 0.000000, 0.000000, 0.00, 0:0:0, 14.11, 6.21, 8.53
8985356, 0.000000, 0.000000, 0.00, 0:0:0, 14.12, 6.21, 8.53
8986722, 0.000000, 0.000000, 0.00, 0:0:0, 14.13, 6.21, 8.53
8988062, 0.000000, 0.000000, 0.00, 0:0:0, 14.13, 6.20, 8.54
8989400, 0.000000, 0.000000, 0.00, 0:0:0, 14.13, 6.21, 8.55
8990884, 0.000000, 0.000000, 0.00, 0:0:0, 14.15, 6.21, 8.55
8992289, 0.000000, 0.000000, 0.00, 0:0:0, 14.15, 6.19, 8.55
8993649, 0.000000, 0.000000, 0.00, 0:0:0, 14.15, 6.19, 8.55
8994914, 0.000000, 0.000000, 0.00, 0:0:0, 14.16, 6.20, 8.55
8996409, 0.000000, 0.000000, 0.00, 0:0:0, 14.17, 6.19, 8.56
8997893, 0.000000, 0.000000, 0.00, 0:0:0, 14.17, 6.20, 8.54
8999186, 0.000000, 0.000000, 0.00, 0:0:0, 14.18, 6.18, 8.54
9000441, 0.000000, 0.000000, 0.00, 0:0:0, 14.18, 6.22, 8.54
9001930, 0.000000, 0.000000, 0.00, 0:0:0, 14.19, 6.18, 8.54
9003414, 0.000000, 0.000000, 0.00, 0:0:0, 14.20, 6.19, 8.54
9004708, 0.000000, 0.000000, 0.00, 0:0:0, 14.21, 6.22, 8.56
9005959, 0.000000, 0.000000, 0.00, 0:0:0, 14.21, 6.18, 8.56
9007437, 0.000000, 0.000000, 0.00, 0:0:0, 14.22, 6.20, 8.54
9008924, 0.000000, 0.000000, 0.00, 0:0:0, 14.23, 6.19, 8.53
9010219, 0.000000, 0.000000, 0.00, 0:0:0, 14.24, 6.22, 8.54
9011466, 0.000000, 0.000000, 0.00, 0:0:0, 14.25, 6.19, 8.53
9012950, 0.000000, 0.000000, 0.00, 0:0:0, 14.25, 6.19, 8.53
9014433, 0.000000, 0.000000, 0.00, 0:0:0, 14.27, 6.20, 8.55
9015729, 0.000000, 0.000000, 0.00, 0:0:0, 14.27, 6.21, 8.53
9016975, 0.000000, 0.000000, 0.00, 0:0:0, 14.27, 6.20, 8.53
9018452, 0.000000, 0.000000, 0.00, 0:0:0, 14.28, 6.20, 8.53
9019931, 0.000000, 0.000000, 0.00, 0:0:0, 14.29, 6.20, 8.54
9021221, 0.000000, 0.000000, 0.00, 0:0:0, 14.29, 6.21, 8.52
9022469, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.21, 8.52
9023945, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.21, 8.52
9025304, 0.000000, 0.000000, 0.00, 0:0:0, 14.31, 6.20, 8.52
9026647, 0.000000, 0.000000, 0.00, 0:0:0, 14.31, 6.17, 8.52
9027991, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.19, 8.52
9029474, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.20, 8.51
9030763, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.19, 8.51
9032014, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.19, 8.50
9033507, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.21, 8.52
9035000, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.19, 8.52
9036405, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.23, 8.51
9037748, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.19, 8.50
9039051, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.15, 8.49
9040532, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.19, 8.49
9041938, 0.000000, 0.000000, 0.00, 0:0:0, 14.29, 6.18, 8.50
9043294, 0.000000, 0.000000, 0.00, 0:0:0, 14.29, 6.20, 8.50
9044576, 0.000000, 0.000000, 0.00, 0:0:0, 14.29, 6.20, 8.51
9046046, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.18, 8.52
9047337, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.19, 8.52
9048583, 0.000000, 0.000000, 0.00, 0:0:0, 14.30, 6.16, 8.52
9050072, 0.000000, 0.000000, 0.00, 0:0:0, 14.31, 6.15, 8.52
9051550, 0.000000, 0.000000, 0.00, 0:0:0, 14.31, 6.15, 8.54
9052858, 0.000000, 0.000000, 0.00, 0:0:0, 14.31, 6.16, 8.54
9054103, 0.000000, 0.000000, 0.00, 0:0:0, 14.32, 6.14, 8.55
9055584, 0.000000, 0.000000, 0.00, 0:0:0, 14.32, 6.15, 8.55
9056979, 0.000000, 0.000000, 0.00, 0:0:0, 14.33, 6.18, 8.55
9058329, 0.000000, 0.000000, 0.00, 0:0:0, 14.33, 6.15, 8.55
9059624, 0.000000, 0.000000, 0.00, 0:0:0, 14.33, 6.16, 8.56
9061112, 0.000000, 0.000000, 0.00, 0:0:0, 14.34, 6.16, 8.55
9062531, 0.000000, 0.000000, 0.00, 0:0:0, 14.34, 6.16, 8.55
9063889, 0.000000, 0.000000, 0.00, 0:0:0, 14.35, 6.16, 8.54
9065146, 0.000000, 0.000000, 0.00, 0:0:0, 14.36, 6.15, 8.55
9066632, 0.000000, 0.000000, 0.00, 0:0:0, 14.36, 6.17, 8.54
9068114, 0.000000, 0.000000, 0.00, 0:0:0, 14.37, 6.15, 8.55
9069427, 0.000000, 0.000000, 0.00, 0:0:0, 14.38, 6.15, 8.54
9070782, 0.000000, 0.000000, 0.00, 0:0:0, 14.38, 6.15, 8.52
9072197, 0.000000, 0.000000, 0.00, 0:0:0, 14.39, 6.14, 8.54
9073692, 0.000000, 0.000000, 0.00, 0:0:0, 14.39, 6.14, 8.54
9075179, 0.000000, 0.000000, 0.00, 0:0:0, 14.40, 6.14, 8.55
9076466, 0.000000, 0.000000, 0.00, 0:0:0, 14.40, 6.14, 8.58
9077711, 0.000000, 0.000000, 0.00, 0:0:0, 14.41, 6.13, 8.54
9079197, 0.000000, 0.000000, 0.00, 0:0:0, 14.42, 6.15, 8.54
9080692, 0.000000, 0.000000, 0.00, 0:0:0, 14.43, 6.15, 8.53
9082039, 0.000000, 0.000000, 0.00, 0:0:0, 14.43, 6.12, 8.54
9083375, 0.000000, 0.000000, 0.00, 0:0:0, 14.43, 6.14, 8.53
9084728, 0.000000, 0.000000, 0.00, 0:0:0, 14.44, 6.12, 8.54
9086215, 0.000000, 0.000000, 0.00, 0:0:0, 14.45, 6.14, 8.53
9087702, 0.000000, 0.000000, 0.00, 0:0:0, 14.45, 6.14, 8.53
9088995, 0.000000, 0.000000, 0.00, 0:0:0, 14.46, 6.14, 8.53
9090257, 0.000000, 0.000000, 0.00, 0:0:0, 14.46, 6.14, 8.53
9091740, 0.000000, 0.000000, 0.00, 0:0:0, 14.47, 6.12, 8.52
9093235, 0.000000, 0.000000, 0.00, 0:0:0, 14.48, 6.12, 8.53
9094661, 0.000000, 0.000000, 0.00, 0:0:0, 14.48, 6.14, 8.53
9096024, 0.000000, 0.000000, 0.00, 0:0:0, 14.49, 6.15, 8.49
9097271, 0.000000, 0.000000, 0.00, 0:0:0, 14.49, 6.14, 8.52
9098762, 0.000000, 0.000000, 0.00, 0:0:0, 14.49, 6.11, 8.52
9100249, 0.000000, 0.000000, 0.00, 0:0:0, 14.51, 6.12, 8.52
9101545, 0.000000, 0.000000, 0.00, 0:0:0, 14.51, 6.12, 8.52
9102864, 0.000000, 0.000000, 0.00, 0:0:0, 14.51, 6.14, 8.50
9104285, 0.000000, 0.000000, 0.00, 0:0:0, 14.52, 6.12, 8.52
9105777, 0.000000, 0.000000, 0.00, 0:0:0, 14.53, 6.12, 8.50
9107237, 0.000000, 0.000000, 0.00, 0:0:0, 14.53, 6.10, 8.53
9108568, 0.000000, 0.000000, 0.00, 0:0:0, 14.53, 6.13, 8.52
9109816, 0.000000, 0.000000, 0.00, 0:0:0, 14.53, 6.11, 8.52
9111306, 0.000000, 0.000000, 0.00, 0:0:0, 14.54, 6.11, 8.52
9112793, 0.000000, 0.000000, 0.00, 0:0:0, 14.55, 6.11, 8.52
9114103, 0.000000, 0.000000, 0.00, 0:0:0, 14.56, 6.10, 8.52
9115436, 0.000000, 0.000000, 0.00, 0:0:0, 14.56, 6.12, 8.52
9116817, 0.000000, 0.000000, 0.00, 0:0:0, 14.56, 6.10, 8.52
9118308, 0.000000, 0.000000, 0.00, 0:0:0, 14.57, 6.12, 8.52
9119791, 0.000000, 0.000000, 0.00, 0:0:0, 14.58, 6.12, 8.52
9121091, 0.000000, 0.000000, 0.00, 0:0:0, 14.58, 6.13, 8.52
9122342, 0.000000, 0.000000, 0.00, 0:0:0, 14.58, 6.11, 8.52
9123825, 0.000000, 0.000000, 0.00, 0:0:0, 14.59, 6.12, 8.52
9125315, 0.000000, 0.000000, 0.00, 0:0:0, 14.59, 6.10, 8.51
9126604, 0.000000, 0.000000, 0.00, 0:0:0, 14.59, 6.09, 8.51
9127917, 0.000000, 0.000000, 0.00, 0:0:0, 14.60, 6.09, 8.50
9129339, 0.000000, 0.000000, 0.00, 0:0:0, 14.60, 6.09, 8.50
9130827, 0.000000, 0.000000, 0.00, 0:0:0, 14.61, 6.10, 8.51
9132187, 0.000000, 0.000000, 0.00, 0:0:0, 14.61, 6.09, 8.52
9133534, 0.000000, 0.000000, 0.00, 0:0:0, 14.61, 6.08, 8.53
9134864, 0.000000, 0.000000, 0.00, 0:0:0, 14.62, 6.10, 8.52
9136357, 0.000000, 0.000000, 0.00, 0:0:0, 14.62, 6.12, 8.51
9137845, 0.000000, 0.000000, 0.00, 0:0:0, 14.62, 6.12, 8.51
9139143, 0.000000, 0.000000, 0.00, 0:0:0, 14.62, 6.10, 8.51
9140484, 0.000000, 0.000000, 0.00, 0:0:0, 14.62, 6.09, 8.52
9141881, 0.000000, 0.000000, 0.00, 0:0:0, 14.62, 6.09, 8.50
9143374, 0.000000, 0.000000, 0.00, 0:0:0, 14.63, 6.08, 8.51
9144868, 0.000000, 0.000000, 0.00, 0:0:0, 14.63, 6.10, 8.51
9146159, 0.000000, 0.000000, 0.00, 0:0:0, 14.64, 6.09, 8.52
9147412, 0.000000, 0.000000, 0.00, 0:0:0, 14.63, 6.08, 8.52
9148904, 0.000000, 0.000000, 0.00, 0:0:0, 14.63, 6.07, 8.51
9150394, 0.000000, 0.000000, 0.00, 0:0:0, 14.63, 6.08, 8.51
9151796, 0.000000, 0.000000, 0.00, 0:0:0, 14.64, 6.08, 8.52
9153143, 0.000000, 0.000000, 0.00, 0:0:0, 14.64, 6.09, 8.51
9154433, 0.000000, 0.000000, 0.00, 0:0:0, 14.64, 6.09, 8.52
9155922, 0.000000, 0.000000, 0.00, 0:0:0, 14.64, 6.09, 8.52
9157416, 0.000000, 0.000000, 0.00, 0:0:0, 14.64, 6.09, 8.51
9158728, 0.000000, 0.000000, 0.00, 0:0:0, 14.64, 6.09, 8.51
